Sector,Name,Date,Open,High,Low,Close,Vol
Consumer Services,Leejam Sports Co.,11/09/2018,50.7,53.5,49.9,50,931497
Consumer Services,Leejam Sports Co.,12/09/2018,50.5,52.1,49.7,50,652157
Consumer Services,Leejam Sports Co.,13/09/2018,50.2,51.4,50,50.7,384111
Consumer Services,Leejam Sports Co.,16/09/2018,50.9,51.1,49,50,286693
Consumer Services,Leejam Sports Co.,17/09/2018,50,50,49.45,49.45,122563
Consumer Services,Leejam Sports Co.,18/09/2018,49.25,50.6,49.25,50.6,237313
Consumer Services,Leejam Sports Co.,19/09/2018,50.3,52.2,50.3,52.2,252069
Consumer Services,Leejam Sports Co.,20/09/2018,52.2,54.1,52,52.8,438319
Consumer Services,Leejam Sports Co.,25/09/2018,53,54,52.1,53.8,446506
Consumer Services,Leejam Sports Co.,26/09/2018,53.5,54,52.6,53.9,390401
Consumer Services,Leejam Sports Co.,27/09/2018,53.7,54.1,53.3,53.4,235932
Consumer Services,Leejam Sports Co.,30/09/2018,53.6,53.6,52.9,53.5,133580
Consumer Services,Leejam Sports Co.,01/10/2018,53,54,53,53.5,66568
Consumer Services,Leejam Sports Co.,02/10/2018,53.1,53.1,52.1,52.1,131634
Consumer Services,Leejam Sports Co.,03/10/2018,51.9,52.8,51.9,51.9,197195
Consumer Services,Leejam Sports Co.,04/10/2018,51.9,52,50.9,50.9,183681
Consumer Services,Leejam Sports Co.,07/10/2018,51.3,51.4,50.5,50.7,157347
Consumer Services,Leejam Sports Co.,08/10/2018,50.1,50.1,48.2,49.4,277072
Consumer Services,Leejam Sports Co.,09/10/2018,49.4,50,48.85,49.7,140266
Consumer Services,Leejam Sports Co.,10/10/2018,49.4,51.3,49.4,49.9,112328
Consumer Services,Leejam Sports Co.,11/10/2018,49.5,49.5,47,47,277413
Consumer Services,Leejam Sports Co.,14/10/2018,48.2,48.2,42.3,42.5,209451
Consumer Services,Leejam Sports Co.,15/10/2018,42.8,44.5,41.75,44.2,554096
Consumer Services,Leejam Sports Co.,16/10/2018,42,45.7,41.9,43.2,327272
Consumer Services,Leejam Sports Co.,17/10/2018,43.6,44.85,43.1,44.5,207980
Consumer Services,Leejam Sports Co.,18/10/2018,44.6,45,44,44.85,186211
Consumer Services,Leejam Sports Co.,21/10/2018,41,44.3,41,44,154922
Consumer Services,Leejam Sports Co.,22/10/2018,44,44,43.15,43.25,64390
Consumer Services,Leejam Sports Co.,23/10/2018,43,45.4,43,45.4,153459
Consumer Services,Leejam Sports Co.,24/10/2018,45.5,49.5,45.5,48.3,256347
Consumer Services,Leejam Sports Co.,25/10/2018,48.5,51,48.5,51,324706
Consumer Services,Leejam Sports Co.,28/10/2018,53,53,50.3,50.9,289782
Consumer Services,Leejam Sports Co.,29/10/2018,51,51.9,50.7,50.8,114574
Consumer Services,Leejam Sports Co.,30/10/2018,50.6,51.5,50.6,50.8,41648
Consumer Services,Leejam Sports Co.,31/10/2018,50.9,52.5,50.9,51.5,520820
Consumer Services,Leejam Sports Co.,01/11/2018,51.5,51.6,50.5,50.8,155625
Consumer Services,Leejam Sports Co.,04/11/2018,49.1,51.5,49.1,50.8,80766
Consumer Services,Leejam Sports Co.,05/11/2018,51.1,51.4,50.7,50.8,49952
Consumer Services,Leejam Sports Co.,06/11/2018,50.6,51,49.6,50.4,121292
Consumer Services,Leejam Sports Co.,07/11/2018,50,50.4,49.75,50.4,32914
Consumer Services,Leejam Sports Co.,08/11/2018,50.2,52.2,50.2,51.9,671946
Consumer Services,Leejam Sports Co.,11/11/2018,51.9,53.3,50.6,52,572131
Consumer Services,Leejam Sports Co.,12/11/2018,52,52.9,51.6,52.8,283879
Consumer Services,Leejam Sports Co.,13/11/2018,52,53.3,52,53.1,311349
Consumer Services,Leejam Sports Co.,14/11/2018,52.5,53.8,52,53.8,596815
Consumer Services,Leejam Sports Co.,15/11/2018,54,55.2,54,54.7,839121
Consumer Services,Leejam Sports Co.,18/11/2018,54.8,55.2,52.7,54,341533
Consumer Services,Leejam Sports Co.,19/11/2018,55,56.7,54.4,55.7,1402746
Consumer Services,Leejam Sports Co.,20/11/2018,55,56,54.3,54.3,140471
Consumer Services,Leejam Sports Co.,21/11/2018,54.3,55.6,54,55.1,100061
Consumer Services,Leejam Sports Co.,22/11/2018,55.2,56.9,54.1,55,332410
Consumer Services,Leejam Sports Co.,25/11/2018,54.1,54.5,52.9,53,258309
Consumer Services,Leejam Sports Co.,26/11/2018,53.3,53.8,53,53.3,101604
Consumer Services,Leejam Sports Co.,27/11/2018,53.5,53.5,52.7,52.8,259841
Consumer Services,Leejam Sports Co.,28/11/2018,53,53,52.5,53,209440
Consumer Services,Leejam Sports Co.,29/11/2018,53.2,54.5,52.7,54,229715
Consumer Services,Leejam Sports Co.,02/12/2018,54,55.4,53.9,55.4,304035
Consumer Services,Leejam Sports Co.,03/12/2018,55.2,55.5,54.9,55.4,141355
Consumer Services,Leejam Sports Co.,04/12/2018,55,55.3,54.8,55.3,26143
Consumer Services,Leejam Sports Co.,05/12/2018,54.1,56.1,54.1,55.8,237594
Consumer Services,Leejam Sports Co.,06/12/2018,55.8,57.1,55,56.5,612050
Consumer Services,Leejam Sports Co.,09/12/2018,56,57.1,55.4,57.1,138229
Consumer Services,Leejam Sports Co.,10/12/2018,57.1,57.1,56.2,56.8,125178
Consumer Services,Leejam Sports Co.,11/12/2018,56.8,57.1,56.1,56.2,269307
Consumer Services,Leejam Sports Co.,12/12/2018,56.5,56.8,56.1,56.2,37287
Consumer Services,Leejam Sports Co.,13/12/2018,56.5,56.6,56.2,56.2,101128
Consumer Services,Leejam Sports Co.,16/12/2018,56.6,56.6,56,56.2,20727
Consumer Services,Leejam Sports Co.,17/12/2018,56.2,56.2,55.8,56.1,78244
Consumer Services,Leejam Sports Co.,18/12/2018,56,56.8,56,56,86831
Consumer Services,Leejam Sports Co.,19/12/2018,56,56.8,55.7,56,346715
